Description,Category,Sub_Category
NEFT/SBIN717228441886/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 16082017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 16082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 17082017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 17082017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917229247073/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172293427285/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917229247639/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 17082017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 18082017 2C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172303666760/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 18082017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 18082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 19082017 2C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217231583200/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217231576327/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217231568729/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217231568722/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 19082017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 19082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 20082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 21082017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 21082017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317233474992/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317233475094/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 21082017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 21082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 22082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 22082017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549141/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317234980027/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549137/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 22082017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/BKIDN17235354362/DHE,Transfers_Internal_Movement,External_Transfer
IMPS 23082017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 23082017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 23082017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417235955135/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417235969293/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 23082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 24082017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 24082017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517236961733/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 24082017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 24082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 25082017 2C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549158/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548934/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617237455822/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 25082017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617237458795/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 25082017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 25082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 26082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 27082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 28082017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 28082017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 28082017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172405200803/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172405200750/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172405200802/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717240345405/Indfor,Transfers_Internal_Movement,External_Transfer
Sweep Trf From: 709002764,Transfers_Internal_Movement,External_Transfer
IMPS 29082017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 26082017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 29082017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548523/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548782/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN817241216757/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 29082017 4C,Transfers_Internal_Movement,External_Transfer
Sweep Trf From: 709002619,Transfers_Internal_Movement,External_Transfer
IMPS 29082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 30082017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 30082017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917242268142/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917242268621/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 30082017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 30082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 31082017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 31082017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548815/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549128/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 31082017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117243553857/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/BKIDN17244129061/MAN,Transfers_Internal_Movement,External_Transfer
IMPS 31082017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 01092017 2C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548646/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417244046872/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417244045916/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 01092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 01092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 02092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 03092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 04092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 04092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517247643754/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517247643882/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548836/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517247643617/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549121/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 04092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 04092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 05092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 05092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617248524882/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548820/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548962/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 05092017 4C,Transfers_Internal_Movement,External_Transfer
Sweep Trf From: 709002457,Transfers_Internal_Movement,External_Transfer
IMPS 05092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 06092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 06092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717249458639/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717249458975/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 06092017 4C,Transfers_Internal_Movement,External_Transfer
Repayment credit [7090024,Refunds,Purchase_Refund
IMPS 06092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 07092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 07092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/BDBLH17250015313/BAN,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548630/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548963/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 07092017 4C,Transfers_Internal_Movement,External_Transfer
Sweep Trf From: 709002354,Transfers_Internal_Movement,External_Transfer
Sweep Trf From: 709003587,Transfers_Internal_Movement,External_Transfer
Repayment credit [7090034,Refunds,Purchase_Refund
IMPS 07092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 08092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 08092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548965/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548966/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549155/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548524/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548798/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917251402646/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172518472227/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 08092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 08092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 09092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 10092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 11092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 11092017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549167/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548607/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117254821267/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117254822233/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 11092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 12092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 12092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317255332258/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317255332273/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 12092017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/BARBT17256727487/RAM,Transfers_Internal_Movement,External_Transfer
IMPS 12092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 13092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 13092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172569736634/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548788/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172569736667/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417256128454/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172569723849/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417256127868/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 13092017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172570030420/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549169/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548834/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417257868297/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 13092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 14092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 14092017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 14092017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517258626517/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548865/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 14092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 15092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 15092017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 15092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 15092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 16092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 16092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617259313129/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548900/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 16092017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548818/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 16092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 17092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 18092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 18092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717261119090/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548989/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548990/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172610899893/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 18092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 18092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 19092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 19092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548832/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549156/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717262978792/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548525/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 19092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 19092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 20092017 2C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN817263797705/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 20092017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 20092017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/P17092184738859/SL -,Transfers_Internal_Movement,External_Transfer
IMPS 21092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 21092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549157/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917264479127/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549067/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 21092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 21092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 22092017 2C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117265564433/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548985/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 22092017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 22092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 22092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 23092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 24092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 25092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 25092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217268977402/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217268967691/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217268967246/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317268142157/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549119/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172682172746/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548529/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548759/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 25092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 25092017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 26092017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 26092017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549164/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548833/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548531/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417269453832/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 26092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 260917 1C,Transfers_Internal_Movement,External_Transfer
IMPS 270917 2C,Transfers_Internal_Movement,External_Transfer
IMPS 270917 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549131/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517270925129/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517270925576/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548786/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/BD17091952776538/HDF,Transfers_Internal_Movement,External_Transfer
NEFT/BD17091952776537/HDF,Transfers_Internal_Movement,External_Transfer
IMPS 27092017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 270917 1C,Transfers_Internal_Movement,External_Transfer
IMPS 280917 2C,Transfers_Internal_Movement,External_Transfer
IMPS 280917 3C,Transfers_Internal_Movement,External_Transfer
REV-IMPS 270917 1C,Transfers_Internal_Movement,External_Transfer
REV-IMPS 280917 2C,Transfers_Internal_Movement,External_Transfer
REV-IMPS 280917 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548817/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717271299414/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549032/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172713181129/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 280917 4C,Transfers_Internal_Movement,External_Transfer
IMPS 280917 1C,Transfers_Internal_Movement,External_Transfer
IMPS 290917 2C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548830/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548532/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172723490716/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN817272530719/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 290917 3C,Transfers_Internal_Movement,External_Transfer
IMPS 290917 4C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117276144475/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117276138772/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117276137515/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 290917 1C,Transfers_Internal_Movement,External_Transfer
IMPS 300917 1C,Transfers_Internal_Movement,External_Transfer
IMPS 011017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 021017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 031017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 031017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172764188800/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172764200445/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172764193448/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 031017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 031017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 041017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 041017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549162/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548787/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548789/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217277120971/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 041017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 051017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 051017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN317278002428/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 051017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 061017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 0610173C,Transfers_Internal_Movement,External_Transfer
NEFT/BKIDN17280219188/CHE,Transfers_Internal_Movement,External_Transfer
NEFT/BKIDN17280219981/CHE,Transfers_Internal_Movement,External_Transfer
IMPS 0610171C,Transfers_Internal_Movement,External_Transfer
IMPS 071017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 0710173C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548533/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417280922879/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 071017 4C,Transfers_Internal_Movement,External_Transfer
Sweep Trf From: 709003440,Transfers_Internal_Movement,External_Transfer
IMPS 0710171C,Transfers_Internal_Movement,External_Transfer
IMPS 081017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 0910172C,Transfers_Internal_Movement,External_Transfer
IMPS 091017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548826/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504549115/Indiaforensic,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172826385956/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517282961326/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517282961757/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS  0910174C,Transfers_Internal_Movement,External_Transfer
IMPS 0910171C,Transfers_Internal_Movement,External_Transfer
IMPS 101017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/BKIDN17283497919/ANI,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617283961929/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617283962307/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 101017 4C,Transfers_Internal_Movement,External_Transfer
NEFT/N284170386639846/NAR,Transfers_Internal_Movement,External_Transfer
IMPS 1010171C,Transfers_Internal_Movement,External_Transfer
IMPS 111017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 1110173C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN817284081407/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN817284081963/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 11102017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1110171C,Transfers_Internal_Movement,External_Transfer
IMPS 121017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 121017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN817285966394/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 121017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1210171C,Transfers_Internal_Movement,External_Transfer
IMPS 131017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 131017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117286096055/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 13102017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1310171C,Transfers_Internal_Movement,External_Transfer
IMPS 1410171C,Transfers_Internal_Movement,External_Transfer
IMPS 1510171C,Transfers_Internal_Movement,External_Transfer
IMPS 1610172C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217289510056/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN217289730885/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/FDRL504548605/Indiaforensic,Transfers_Internal_Movement,External_Transfer
IMPS 161017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 171017 2C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN417290315702/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 1710173C,Transfers_Internal_Movement,External_Transfer
IMPS 1710174C,Transfers_Internal_Movement,External_Transfer
IMPS 1710171C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172919042983/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172919042982/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN517291411414/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 1810173C,Transfers_Internal_Movement,External_Transfer
IMPS 1810174C,Transfers_Internal_Movement,External_Transfer
IMPS 1810171C,Transfers_Internal_Movement,External_Transfer
IMPS 191017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 191017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 191017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 1910171C,Transfers_Internal_Movement,External_Transfer
IMPS 2010173C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172939277202/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172939277200/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617293080630/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617293094223/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN617293082241/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 2010171C,Transfers_Internal_Movement,External_Transfer
IMPS 211017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 2110171C,Transfers_Internal_Movement,External_Transfer
IMPS 221017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 231017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172969671312/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717296099194/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 231017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 2310171C,Transfers_Internal_Movement,External_Transfer
IMPS 241017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 241017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN717297735231/Indfor,Transfers_Internal_Movement,External_Transfer
NEFT/AXIC172979950487/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 241017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 2410171C,Transfers_Internal_Movement,External_Transfer
IMPS 251017 2C,Transfers_Internal_Movement,External_Transfer
IMPS 251017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN817298410359/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 251017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 2510171C,Transfers_Internal_Movement,External_Transfer
IMPS 261017 3C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN917299283312/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 261017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 2610171C,Transfers_Internal_Movement,External_Transfer
IMPS 271017 2C,Transfers_Internal_Movement,External_Transfer
NEFT/SBIN117300042091/Indfor,Transfers_Internal_Movement,External_Transfer
IMPS 271017 3C,Transfers_Internal_Movement,External_Transfer
IMPS 271017 4C,Transfers_Internal_Movement,External_Transfer
IMPS 2710171C,Transfers_Internal_Movement,External_Transfer
IMPS 281017 1C,Transfers_Internal_Movement,External_Transfer
IMPS 291017 1C,Transfers_Internal_Movement,External_Transfer
